State,District,Block/Tehsil,Village,Salinity - No.,Salinity - PL,Dried up - No.,Dried up - PL,Destroyed beyond repair - No.,Destroyed beyond repair - PL,Sea water intrusion  - No.,Sea water intrusion  - PL,Industrial effluents - No.,Industrial effluents - PL,Availability of Major/Medium Irrigation Projects  - No.,Availability of Major/Medium Irrigation Projects  - PL,Other reasons - No.,Other reasons - PL
TAMIL NADU,TIRUCHIRAPPALLI,MANAPPARAI,SAMUDRAM,0,0,0,0,1,3.3,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,MANAPPARAI,THOPPAMPATTY,0,0,21,15.27,41,47.54,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,MANIKANDAM,SETHURAPPATTI,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,AYYAMPALAYAM,0,0,7,0.82,2,0.1,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,OMANDUR,0,0,0,0,1,0.01,0,0,0,0,0,0,1,0.03
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,RASAMPALAYAM,0,0,0,0,1,0.47,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,S.KANNANNUR EAST,0,0,0,0,0,0,0,0,0,0,0,0,2,1.53
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,TIRUPPANJILI (SOUTH),0,0,1,1.71,3,2.56,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,MARUNGAPURI,ALAGAPURI,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,MUSIRI,KATTUKKULAM,0,0,1,0.65,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,MUSIRI,OORAKKARAI,0,0,1,0.52,0,0,0,0,0,0,0,0,1,0.08
TAMIL NADU,TIRUCHIRAPPALLI,MUSIRI,PUTHANAMPATTI,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,MUSIRI,VELLUR,0,0,0,0,1,0.17,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,ORATHUR,0,0,0,0,0,0,0,0,0,0,0,0,1,1.39
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,SADURBAGAM,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,VIRAHALUR,0,0,1,0.48,0,0,0,0,0,0,0,0,4,3.54
TAMIL NADU,TIRUCHIRAPPALLI,THATHAYANGARPETTAI,VANASIRAMANI,0,0,3,3.24,2,2.28,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,THIRUVERUMBUR,KANDALUR,0,0,1,0.4,1,0.41,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,THIRUVERUMBUR,NATARAJAPURAM,0,0,8,15.14,2,0.4,0,0,0,0,0,0,3,0.61
TAMIL NADU,TIRUCHIRAPPALLI,THOTTIYAM,SRINIVASANALLUR,1,0.6,9,3.06,1,0.65,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,ADHANUR,0,0,0,0,1,0.9,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,RENGANADHAPURAM(T),0,0,2,1.56,2,1.12,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,SIRUNATHAM,0,0,6,1.19,0,0,0,0,0,0,0,0,1,0.2
TAMIL NADU,TIRUCHIRAPPALLI,UPPILIAPURAM,KOTTAPALAYAM(E),0,0,0,0,1,2,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,UPPILIAPURAM,THENPURANADU,0,0,1,0.38,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,VAIYAMPATTY,AYANREDDIPATTI,0,0,9,3.36,42,17.77,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,VAIYAMPATTY,MUGAVANOOR (SOUTH),0,0,0,0,1,0.2,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,VAIYAMPATTY,PUDUVADI,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,VAIYAMPATTY,THAVALAVEERAMPATTI,0,0,1,0.1,6,0.9,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,VAIYAMPATTY,VAIYAMALAIPALAYAM,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,VAIYAMPATTY,VELLALAPATTI,0,0,6,2.99,4,3.19,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,ALANGULAM,UTHUMALAI,5,5,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,ALANGULAM,VEERANAM,0,0,1,2.21,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,AMBASAMUDRAM,AYANSINGAMPATTI,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,AMBASAMUDRAM,NANNARKOVIL,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TAMIL NADU,TIRUNELVELI,CHERANMAHADEVI,T.VEERAVANALLUR P-II,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KADAYAM,ALWARKURICHI PART1,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KADAYAM,THERKUKADAYAM,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,KALUNEERKULAM,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,MANUR,UTHAYANERI,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,EACHANDA,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,SUNDANAKURICHI,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,MOOLAIKARAIPATTI 1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,RAMAKRISHNAPURAM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,KUNNATHUR,0,0,0,0,0,0,0,0,0,0,1,0.24,0,0
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,MELAPUTHANERI,0,0,1,0.81,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,MUTHUR,0,0,0,0,1,0.06,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,PAALAYAMKOTTAI III,0,0,1,5,0,0,0,0,0,0,0,0,2,0.38
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,PALAYAMCHETTIKULAM,0,0,0,0,1,0.74,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,PANAYANKULAM,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,RAJAGOPALAPURAM,1,0.65,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,SSENKULAM,4,1.2,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,THARUVAI,3,1.4,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,APPUVILAI,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,KARAICHUTHUPUDUR,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,KOTTAIKARUNGULAM 2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,MTHUMOTHANMOZHI,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,RADHAPURAM,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,SOUNDRAPANDIAPURAM,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,THERKU KALLIKULAM,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,THISAYANVILAI,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,KALAPPANKULAM,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,VADAKKUPUDUR,0,0,1,29.3,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,VASUDEVANALLUR,NAGARAM,0,0,0,0,1,1,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,PAPPANKULAM,1,0.11,4,0.36,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,MADATTHUKULAM,METRATTHI-1&2,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,UDUMALAIPETTAI,RAGAL BAVI,0,0,1,2,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,VELLAKOVIL,METTUPALAYAM,0,0,0,0,0,0,0,0,0,0,0,0,9,10.02
TAMIL NADU,TIRUVANNAMALAI,ANAKKAVUR,ECHUR,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,TIRUVANNAMALAI,CHENGAM,PERUMBAKAM,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,CHEYYAR,PULIYRARAMPAKKAM,0,0,1,1,1,2.8,0,0,1,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,KILPENNATHUR,ERPAKKAM,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,TIRUVANNAMALAI,PERNAMALLUR,ENDAL,0,0,0,0,2,3.2,0,0,1,0.75,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,THANDARAMPET,PERAYAMPATTU,0,0,2,0.47,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,THURINJAPURAM,DURAGAINAMMIYANDAL,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,THURINJAPURAM,MUTHARASAMPOONDI,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,ARASUDAYAMBATTU,0,0,4,0,3,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,ARUTHIRAPATTU,0,0,0,0,1,1.6,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,MALAPPAMPADI,0,0,1,6,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,MANJAMPOONDI,0,0,7,3,1,0,0,0,0,0,0,0,4,0
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,NALLANPILLAIPETRAL,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,NOCHIMALAI,0,0,3,6.48,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,VEMBAKKAM,AZHINJALPATTU,0,0,0,0,1,2.36,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,VEMBAKKAM,CHITTHATHUR,0,0,0,0,1,1.79,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,VEMBAKKAM,UKKAMPERUMPAKKAM,0,0,0,0,1,1,0,0,0,0,0,0,1,0
TAMIL NADU,TIRUVANNAMALAI,VEMBAKKAM,VADAMAVANTHAL,0,0,0,0,1,1,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,WEST ARNI,MURUGAMANGALAM,0,0,0,0,3,0,0,0,0,0,0,0,0,0
TAMIL NADU,TUTICORIN,ALWARTHIRUNAGARI,KACHANAVILAI,0,0,0,0,0,0,0,0,0,0,0,0,3,0.19
TAMIL NADU,TUTICORIN,ALWARTHIRUNAGARI,SRIVENKATESWARAPURAM,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,TUTICORIN,KARUNGULAM,CHERAKULAM,0,0,1,3,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TUTICORIN,KARUNGULAM,SEKKARAKUDI-I,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,TUTICORIN,KARUNGULAM,VALLANADU NORTH,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TUTICORIN,KAYATHAR,KALAMPATTI,0,0,1,0.26,1,1.25,0,0,0,0,0,0,0,0
TAMIL NADU,TUTICORIN,KAYATHAR,KATTARANKULAM,0,0,0,0,1,1.1,0,0,0,0,0,0,0,0
TAMIL NADU,TUTICORIN,KAYATHAR,SUNDARESAPURAM,0,0,0,0,1,0.38,0,0,0,0,0,0,0,0
TAMIL NADU,TUTICORIN,KOVILPATTI,AYYANKOTTAIYUR,0,0,1,3,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TUTICORIN,OTTAPIDARAM,KATTUNAICKENPATTI,0,0,0,0,0,0,0,0,0,0,0,0,2,11
TAMIL NADU,TUTICORIN,OTTAPIDARAM,SAMYNATHAM,0,0,1,0.6,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TUTICORIN,OTTAPIDARAM,VELLARAM,0,0,1,0.58,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TUTICORIN,SRIVAIKUNTAM,VELUR PUDUKUDI,0,0,0,0,0,0,0,0,0,0,0,0,1,3
TAMIL NADU,TUTICORIN,VILATHIKULAM,ATHANGARAI,0,0,1,0.94,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TUTICORIN,VILATHIKULAM,RAMANUTHU,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TUTICORIN,VILATHIKULAM,SOORANGUDI,0,0,0,0,3,3.66,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,ARCOT,ARCOT,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,GUDIYATHAM,MUKKUNDRAM,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,K.V.KUPPAM,NAGAL,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,KANIYAMBADI,KATTUPUTHUR,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,KANIYAMBADI,SIRUKALAMBUR,0,0,3,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,MADHANUR,PAKKAMPALAYAM,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,VELLORE,NEMILI,CHITTOOR,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,PERNAMBUT,PERNAMBUT,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,SHOLINGUR,MELVENKATAPURAM,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,THIMIRI,KALAVAI,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,VELLORE,ARIYUR,0,0,0,0,0,0,1,0,0,0,0,0,1,0
TAMIL NADU,VELLORE,VELLORE,SAMPANGINALLUR,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,CHINNA SALEM,KOOGAIYUR,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,GINGEE,KANJUR,0,0,0,0,1,1.8,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,GINGEE,MAATHAPOONDI,0,0,1,1.2,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,GINGEE,ULIYAMPATTU,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,KALLAKURICHI,PALRAMPATTU,0,0,14,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,KANDAMANGALAM,AMANGKUPAM,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,VILLUPPURAM,MAYILAM,KONAMANGALAM,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6
TAMIL NADU,VILLUPPURAM,MELMALAIYANUR,MARAKKONAM,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,MUGAIYUR,ARUMALAI,0,0,1,0.62,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,MUGAIYUR,EMAPPER,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,VILLUPPURAM,SANKARAPURAM,PORASSUPATTU,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,KODIYUR,0,0,1,0.86,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,SENTHAMANGALAM,0,0,2,1.2,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,ATHIPATTU,1,2,1,4.1,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,KARAPPATTU,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,SEMANGALAM,0,0,0,0,0,0,0,0,0,0,0,0,1,0.35
TAMIL NADU,VILLUPPURAM,VAANOOR,IVELI,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,VAANOOR,KARASAANOOR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32
TAMIL NADU,VILLUPPURAM,VAANOOR,POMBOOR,0,0,2,4.77,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,VILLUPPURAM,VAANOOR,THIRUVAKKARAI,0,0,0,0,0,0,0,0,0,0,0,0,1,2
TAMIL NADU,VILLUPPURAM,VIKKIRAVANDI,MADURAI  PAKKAM,0,0,3,1.51,1,2.4,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,ARUPPUKOTTAI,KOVILANKULAM,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,ARUPPUKOTTAI,VADUVARPATTI,0,0,0,0,12,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,MINIRANJAMPATTI,0,0,0,0,4,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,NANTHIKUNDU,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,PUDUPATTI.P,0,0,5,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,ERUMAIKULAM,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,SETHUPURAM,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,RAJAPALAYAM,PUTHUR,0,0,1,1,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,SATTUR,ALAMPATTI,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,SATTUR,OVAYANAICKENPATTI,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,SIVAKASI,ANUPPANKULAM,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,SIVAKASI,PUDUKOTTAI,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,SRIVILLIPUTUR,DAIVENDRI,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,SRIVILLIPUTUR,MULLIKULAM,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,TIRUCHULI,CHETTIKULAM.K,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,VEMBAKKOTTAI,ALANKULAM,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,VIRUDHUNAGAR,VIRUDHUNAGAR,ELINGANAICKENPATTI,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Adilabad ,Lokari,0,0,0,0,0,0,0,0,0,0,0,0,1,2.02
TELENGANA,Adilabad ,Adilabad ,Ramai,0,0,1,0.4,0,0,0,0,0,0,0,0,2,5.24
TELENGANA,Adilabad ,Adilabad ,Tontoli,0,0,0,0,0,0,0,0,0,0,0,0,1,2.02
TELENGANA,Adilabad ,Bejjur ,Marthadi,0,0,0,0,1,1.48,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Bhimini ,Veegaon,0,0,0,0,2,2.01,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Boath ,Sonala,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Chennur ,Kistampet,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0
TELENGANA,Adilabad ,Dilawarpur ,Kalva,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Ichoda ,Boregaon,0,0,0,0,0,0,1,2.83,0,0,0,0,0,0
TELENGANA,Adilabad ,Ichoda ,Narsapur,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3
TELENGANA,Adilabad ,Kerameri  ,Kerameri,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Kerameri  ,Sangvi,0,0,1,1.21,0,0,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Kotapalle ,Dewalwada,0,0,0,0,0,0,0,0,0,0,0,0,1,2.02
TELENGANA,Adilabad ,Kubeer ,Kubeer,0,0,1,1.61,0,0,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Kubeer ,Palsi,0,0,1,1.61,0,0,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Kubeer ,Rajura,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Laxmanchanda ,Kankapur,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Narnoor ,Tadihadapnur,0,0,0,0,0,0,0,0,0,0,0,0,1,0.81
TELENGANA,Adilabad ,Nirmal ,Ananthpet,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Nirmal ,Chityal,0,0,5,2,0,0,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Nirmal ,Mambapur,1,0.4,0,0,0,0,0,0,0,0,0,0,1,0.4
TELENGANA,Adilabad ,Nirmal ,New Mujgi,0,0,0,0,0,0,0,0,1,0.4,0,0,0,0
TELENGANA,Adilabad ,Nirmal ,Siddankunta (New),0,0,0,0,2,0.8,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Nirmal ,Yellapalle,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Talamadugu ,Kappardevi,0,0,0,0,1,1.62,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Utnoor ,Lakkaram,0,0,1,3.87,0,0,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Utnoor ,Salewada (Buzurg),0,0,0,0,2,4.65,0,0,0,0,0,0,1,1.51
TELENGANA,Adilabad ,Utnoor ,Salewada (Khurd),0,0,0,0,0,0,0,0,0,0,0,0,1,1.88
TELENGANA,Adilabad ,Utnoor ,Utnur(CT),1,1.82,0,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Adilabad ,Vemanpalle ,Baddevelle,0,0,0,0,0,0,0,0,0,0,0,0,1,2.02
TELENGANA,Karimnagar ,Bejjanki ,Thotapalle,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Chandurthi ,Bandapalle,0,0,1,1.01,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Chandurthi ,Jogapuram,1,0.5,9,6.9,1,0.48,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Ellanthakunta ,Peddalingapuram,0,0,1,1.21,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Ellanthakunta ,Repaka,0,0,0,0,1,0.42,0,0,0,0,0,0,1,0.61
TELENGANA,Karimnagar ,Gambhiraopet ,Dammannapet,0,0,0,0,6,9.05,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Gambhiraopet ,Desaipet,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Gambhiraopet ,Mallareddipet,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Gambhiraopet ,Mucherla,0,0,0,0,16,16.38,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Gambhiraopet ,Narmala,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Kamanpur ,Kalwacherla,0,0,27,21.13,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Bausaipeta,0,0,4,5.41,14,17.47,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Dharmaram,0,0,4,3.63,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Kolanur,0,0,0,0,8,9.69,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Konaraopet,0,0,3,2.83,16,18.94,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Kondapuram (PR),0,0,1,0.81,5,4.57,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Palle (Makta),0,0,3,3.23,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Suddala,0,0,6,6.47,0,0,0,0,2,2.02,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Vattimalla,0,0,1,0.4,8,7.28,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Venkatraopeta,0,0,0,0,2,2.83,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Manthani ,Mallaram,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0
